"activity" "subject" "measurement" "average"
"laying" 6 "timeBodyAccelerationMeanY" -0.0102529170561404
"laying" 6 "timeBodyAccelerationMeanZ" -0.133119570368421
"laying" 6 "timeBodyAccelerationStandardDeviationX" -0.934049422052632
"laying" 6 "timeBodyAccelerationStandardDeviationY" -0.924644826385965
"laying" 6 "timeBodyAccelerationStandardDeviationZ" -0.925216100350877
"laying" 6 "timeBodyGyroscopeJerkMagnitudeMean" -0.955645738245614
"laying" 6 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.953157001578947
"laying" 6 "timeBodyGyroscopeJerkMeanX" -0.111267284631579
"laying" 6 "timeBodyGyroscopeJerkMeanY" -0.0424104289992982
"laying" 6 "timeBodyGyroscopeJerkMeanZ" -0.0717774743859649
"laying" 6 "timeBodyGyroscopeJerkStandardDeviationX" -0.939611608245614
"laying" 6 "timeBodyGyroscopeJerkStandardDeviationY" -0.958628819649123
"laying" 6 "timeBodyGyroscopeJerkStandardDeviationZ" -0.959579071578947
"laying" 6 "timeBodyGyroscopeMagnitudeMean" -0.908980174736842
"laying" 6 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.920914497017544
"laying" 6 "timeBodyGyroscopeMeanX" -0.0079605026754386
"laying" 6 "timeBodyGyroscopeMeanY" -0.107218315054386
"laying" 6 "timeBodyGyroscopeMeanZ" 0.179102058245614
"laying" 6 "timeBodyGyroscopeStandardDeviationX" -0.955378225087719
"laying" 6 "timeBodyGyroscopeStandardDeviationY" -0.943634949473684
"laying" 6 "timeBodyGyroscopeStandardDeviationZ" -0.939141878596491
"laying" 6 "timeGravityAccelerationMagnitudeMean" -0.918878850824561
"laying" 6 "timeGravityAccelerationMagnitudeStandardDeviation" -0.897326245964912
"laying" 6 "timeGravityAccelerationMeanX" -0.47670987877193
"laying" 6 "timeGravityAccelerationMeanY" 0.956593814210526
"laying" 6 "timeGravityAccelerationMeanZ" 0.175867709021053
"laying" 6 "timeGravityAccelerationStandardDeviationX" -0.887746310350877
"laying" 6 "timeGravityAccelerationStandardDeviationY" -0.959161956491228
"laying" 6 "timeGravityAccelerationStandardDeviationZ" -0.928130738421053
"laying" 7 "frequencyBodyAccelerationJerkMeanX" -0.980393046923077
"laying" 7 "frequencyBodyAccelerationJerkMeanY" -0.972531648846154
"laying" 7 "frequencyBodyAccelerationJerkMeanZ" -0.969524977692308
"laying" 7 "frequencyBodyAccelerationJerkStandardDeviationX" -0.983560175384615
"laying" 7 "frequencyBodyAccelerationJerkStandardDeviationY" -0.975886145
"laying" 7 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.975072995192308
"laying" 7 "frequencyBodyAccelerationMagnitudeMean" -0.927976880634615
"laying" 7 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.910542462919231
"laying" 7 "frequencyBodyAccelerationMeanX" -0.953424245576923
"laying" 7 "frequencyBodyAccelerationMeanY" -0.942193953846154
"laying" 7 "frequencyBodyAccelerationMeanZ" -0.958611644615385
"laying" 7 "frequencyBodyAccelerationStandardDeviationX" -0.931120580576923
"laying" 7 "frequencyBodyAccelerationStandardDeviationY" -0.922917902307692
"laying" 7 "frequencyBodyAccelerationStandardDeviationZ" -0.953380646346154
"laying" 7 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.968066259230769
"laying" 7 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.965359228076923
"laying" 7 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.974117912115385
"laying" 7 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.969403035384615
"laying" 7 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.941130719230769
"laying" 7 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.918892518653846
"laying" 7 "frequencyBodyGyroscopeMeanX" -0.953684547692308
"laying" 7 "frequencyBodyGyroscopeMeanY" -0.957570207692308
"laying" 7 "frequencyBodyGyroscopeMeanZ" -0.956905310961538
"laying" 7 "frequencyBodyGyroscopeStandardDeviationX" -0.962348254423077
"laying" 7 "frequencyBodyGyroscopeStandardDeviationY" -0.939727873653846
"laying" 7 "frequencyBodyGyroscopeStandardDeviationZ" -0.9588764125
"laying" 7 "timeBodyAccelerationJerkMagnitudeMean" -0.980127239615385
"laying" 7 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.967310932307692
"laying" 7 "timeBodyAccelerationJerkMeanX" 0.0968904018076923
"laying" 7 "timeBodyAccelerationJerkMeanY" 0.0250624183634615
"laying" 7 "timeBodyAccelerationJerkMeanZ" -0.0131653918205769
"laying" 7 "timeBodyAccelerationJerkStandardDeviationX" -0.980977756153846
"laying" 7 "timeBodyAccelerationJerkStandardDeviationY" -0.973093160192308
"laying" 7 "timeBodyAccelerationJerkStandardDeviationZ" -0.972983064230769
"laying" 7 "timeBodyAccelerationMagnitudeMean" -0.936392023846154
"laying" 7 "timeBodyAccelerationMagnitudeStandardDeviation" -0.907039513153846
"laying" 7 "timeBodyAccelerationMeanX" 0.250176694038462
"laying" 7 "timeBodyAccelerationMeanY" -0.0204411516884615
"laying" 7 "timeBodyAccelerationMeanZ" -0.101361036576923
"laying" 7 "timeBodyAccelerationStandardDeviationX" -0.93651361
"laying" 7 "timeBodyAccelerationStandardDeviationY" -0.926262668653846
"laying" 7 "timeBodyAccelerationStandardDeviationZ" -0.952978365961539
"laying" 7 "timeBodyGyroscopeJerkMagnitudeMean" -0.983008829038462
"laying" 7 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.971205137884615
"laying" 7 "timeBodyGyroscopeJerkMeanX" -0.105944243484615
"laying" 7 "timeBodyGyroscopeJerkMeanY" -0.0358897425826923
"laying" 7 "timeBodyGyroscopeJerkMeanZ" -0.0671901794615385
"laying" 7 "timeBodyGyroscopeJerkStandardDeviationX" -0.9738372325
"laying" 7 "timeBodyGyroscopeJerkStandardDeviationY" -0.976483727307692
"laying" 7 "timeBodyGyroscopeJerkStandardDeviationZ" -0.988871878269231
"laying" 7 "timeBodyGyroscopeMagnitudeMean" -0.915793634807692
"laying" 7 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.918662459038462
"laying" 7 "timeBodyGyroscopeMeanX" -0.00282641913096154
"laying" 7 "timeBodyGyroscopeMeanY" -0.133605695057692
"laying" 7 "timeBodyGyroscopeMeanZ" 0.155920029769231
"laying" 7 "timeBodyGyroscopeStandardDeviationX" -0.9601268225
"laying" 7 "timeBodyGyroscopeStandardDeviationY" -0.945071935384615
"laying" 7 "timeBodyGyroscopeStandardDeviationZ" -0.955294890576923
"laying" 7 "timeGravityAccelerationMagnitudeMean" -0.936392023846154
"laying" 7 "timeGravityAccelerationMagnitudeStandardDeviation" -0.907039513153846
"laying" 7 "timeGravityAccelerationMeanX" -0.502814250576923
"laying" 7 "timeGravityAccelerationMeanY" 0.393444278076923
"laying" 7 "timeGravityAccelerationMeanZ" 0.907537823461538
"laying" 7 "timeGravityAccelerationStandardDeviationX" -0.914221270096154
"laying" 7 "timeGravityAccelerationStandardDeviationY" -0.955543549230769
"laying" 7 "timeGravityAccelerationStandardDeviationZ" -0.961908984423077
"laying" 8 "frequencyBodyAccelerationJerkMeanX" -0.973110596111111
"laying" 8 "frequencyBodyAccelerationJerkMeanY" -0.975877437407407
"laying" 8 "frequencyBodyAccelerationJerkMeanZ" -0.962111136666667
"laying" 8 "frequencyBodyAccelerationJerkStandardDeviationX" -0.975959911481481
"laying" 8 "frequencyBodyAccelerationJerkStandardDeviationY" -0.979170881666667
"laying" 8 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.968699222962963
"laying" 8 "frequencyBodyAccelerationMagnitudeMean" -0.932279645518518
"laying" 8 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.917257979425926
"laying" 8 "frequencyBodyAccelerationMeanX" -0.953538563888889
"laying" 8 "frequencyBodyAccelerationMeanY" -0.951816663703704
"laying" 8 "frequencyBodyAccelerationMeanZ" -0.944269514074074
"laying" 8 "frequencyBodyAccelerationStandardDeviationX" -0.940125298333333
"laying" 8 "frequencyBodyAccelerationStandardDeviationY" -0.931236756962963
"laying" 8 "frequencyBodyAccelerationStandardDeviationZ" -0.931146497518519
"laying" 8 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.961792852407407
"laying" 8 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.963791094259259
"laying" 8 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.968403945925926
"laying" 8 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.971793279814815
"laying" 8 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.944528950555556
"laying" 8 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.93678697
"laying" 8 "frequencyBodyGyroscopeMeanX" -0.957903886111111
"laying" 8 "frequencyBodyGyroscopeMeanY" -0.957411160185185
"laying" 8 "frequencyBodyGyroscopeMeanZ" -0.967461239074074
"laying" 8 "frequencyBodyGyroscopeStandardDeviationX" -0.967846360740741
"laying" 8 "frequencyBodyGyroscopeStandardDeviationY" -0.950316470925926
"laying" 8 "frequencyBodyGyroscopeStandardDeviationZ" -0.970671966481481
"laying" 8 "timeBodyAccelerationJerkMagnitudeMean" -0.97314748962963
"laying" 8 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.962954517222222
"laying" 8 "timeBodyAccelerationJerkMeanX" 0.0878326902592593
"laying" 8 "timeBodyAccelerationJerkMeanY" 0.0233299159137037
"laying" 8 "timeBodyAccelerationJerkMeanZ" -0.0169218791344444
"laying" 8 "timeBodyAccelerationJerkStandardDeviationX" -0.973253042222222
"laying" 8 "timeBodyAccelerationJerkStandardDeviationY" -0.976520952037037
"laying" 8 "timeBodyAccelerationJerkStandardDeviationZ" -0.96608757462963
"laying" 8 "timeBodyAccelerationMagnitudeMean" -0.935308633888889
"laying" 8 "timeBodyAccelerationMagnitudeStandardDeviation" -0.91325033
"laying" 8 "timeBodyAccelerationMeanX" 0.261254282907407
"laying" 8 "timeBodyAccelerationMeanY" -0.0212281733881481
"laying" 8 "timeBodyAccelerationMeanZ" -0.102245365611111
"laying" 8 "timeBodyAccelerationStandardDeviationX" -0.94304121537037
"laying" 8 "timeBodyAccelerationStandardDeviationY" -0.93489116
"laying" 8 "timeBodyAccelerationStandardDeviationZ" -0.932491454407407
"laying" 8 "timeBodyGyroscopeJerkMagnitudeMean" -0.978438191296296
"laying" 8 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.969029111666667
"laying" 8 "timeBodyGyroscopeJerkMeanX" -0.106445008314815
"laying" 8 "timeBodyGyroscopeJerkMeanY" -0.0389735198722222
"laying" 8 "timeBodyGyroscopeJerkMeanZ" -0.0694123150925926
"laying" 8 "timeBodyGyroscopeJerkStandardDeviationX" -0.969924077407407
"laying" 8 "timeBodyGyroscopeJerkStandardDeviationY" -0.974186451851852
"laying" 8 "timeBodyGyroscopeJerkStandardDeviationZ" -0.987601203703704
"laying" 8 "timeBodyGyroscopeMagnitudeMean" -0.924253348518518
"laying" 8 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.932470764444444
"laying" 8 "timeBodyGyroscopeMeanX" 0.00535361206851852
"laying" 8 "timeBodyGyroscopeMeanY" -0.0891374138592593
"laying" 8 "timeBodyGyroscopeMeanZ" 0.13818830737037
"laying" 8 "timeBodyGyroscopeStandardDeviationX" -0.965204017592593
"laying" 8 "timeBodyGyroscopeStandardDeviationY" -0.952039385740741
"laying" 8 "timeBodyGyroscopeStandardDeviationZ" -0.96758975462963
"laying" 8 "timeGravityAccelerationMagnitudeMean" -0.935308633888889
"laying" 8 "timeGravityAccelerationMagnitudeStandardDeviation" -0.91325033
"laying" 8 "timeGravityAccelerationMeanX" -0.405930036111111
"laying" 8 "timeGravityAccelerationMeanY" 0.589922434814815
"laying" 8 "timeGravityAccelerationMeanZ" 0.719831539259259
"laying" 8 "timeGravityAccelerationStandardDeviationX" -0.918873192333333
"laying" 8 "timeGravityAccelerationStandardDeviationY" -0.957990036481482
"laying" 8 "timeGravityAccelerationStandardDeviationZ" -0.94183626337037
"laying" 9 "frequencyBodyAccelerationJerkMeanX" -0.964304065
"laying" 9 "frequencyBodyAccelerationJerkMeanY" -0.9640828062
"laying" 9 "frequencyBodyAccelerationJerkMeanZ" -0.955909215
"laying" 9 "frequencyBodyAccelerationJerkStandardDeviationX" -0.9686013042
"laying" 9 "frequencyBodyAccelerationJerkStandardDeviationY" -0.966634136
"laying" 9 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.9597147176
"laying" 9 "frequencyBodyAccelerationMagnitudeMean" -0.9266042952
"laying" 9 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.921929738394
"laying" 9 "frequencyBodyAccelerationMeanX" -0.946865494
"laying" 9 "frequencyBodyAccelerationMeanY" -0.9343665984
"laying" 9 "frequencyBodyAccelerationMeanZ" -0.9459190006
"laying" 9 "frequencyBodyAccelerationStandardDeviationX" -0.9409810272
"laying" 9 "frequencyBodyAccelerationStandardDeviationY" -0.9128367508
"laying" 9 "frequencyBodyAccelerationStandardDeviationZ" -0.9419711636
"laying" 9 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.9543205856
"laying" 9 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.9550947122
"laying" 9 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.9558062546
"laying" 9 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.9522904702
"laying" 9 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.9186053356
"laying" 9 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.9034005814
"laying" 9 "frequencyBodyGyroscopeMeanX" -0.930297921
"laying" 9 "frequencyBodyGyroscopeMeanY" -0.9345796594
"laying" 9 "frequencyBodyGyroscopeMeanZ" -0.9598150092
"laying" 9 "frequencyBodyGyroscopeStandardDeviationX" -0.9463891504
"laying" 9 "frequencyBodyGyroscopeStandardDeviationY" -0.9231319366
"laying" 9 "frequencyBodyGyroscopeStandardDeviationZ" -0.965686312
"laying" 9 "timeBodyAccelerationJerkMagnitudeMean" -0.9633745492
"laying" 9 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.9550268052
"laying" 9 "timeBodyAccelerationJerkMeanX" 0.08807344764
"laying" 9 "timeBodyAccelerationJerkMeanY" 0.011561732718
"laying" 9 "timeBodyAccelerationJerkMeanZ" -0.0070536778584
"laying" 9 "timeBodyAccelerationJerkStandardDeviationX" -0.9647404702
"laying" 9 "timeBodyAccelerationJerkStandardDeviationY" -0.9639966798
"laying" 9 "timeBodyAccelerationJerkStandardDeviationZ" -0.958562455
"laying" 9 "timeBodyAccelerationMagnitudeMean" -0.9308684376
"laying" 9 "timeBodyAccelerationMagnitudeStandardDeviation" -0.91512680016
"laying" 9 "timeBodyAccelerationMeanX" 0.2591955368
"laying" 9 "timeBodyAccelerationMeanY" -0.020526821662
"laying" 9 "timeBodyAccelerationMeanZ" -0.10754972144
"laying" 9 "timeBodyAccelerationStandardDeviationX" -0.94233309
"laying" 9 "timeBodyAccelerationStandardDeviationY" -0.9162927764
"laying" 9 "timeBodyAccelerationStandardDeviationZ" -0.9407072854
"laying" 9 "timeBodyGyroscopeJerkMagnitudeMean" -0.964524819
"laying" 9 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.9528015598
"laying" 9 "timeBodyGyroscopeJerkMeanX" -0.10384667982
"laying" 9 "timeBodyGyroscopeJerkMeanY" -0.027552256948
"laying" 9 "timeBodyGyroscopeJerkMeanZ" -0.0569490475
"laying" 9 "timeBodyGyroscopeJerkStandardDeviationX" -0.945329035
"laying" 9 "timeBodyGyroscopeJerkStandardDeviationY" -0.9621702422
"laying" 9 "timeBodyGyroscopeJerkStandardDeviationZ" -0.9770761602
"laying" 9 "timeBodyGyroscopeMagnitudeMean" -0.9071250998
"laying" 9 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.8985578738
"laying" 9 "timeBodyGyroscopeMeanX" -0.013632036148
"laying" 9 "timeBodyGyroscopeMeanY" -0.15890291983
"laying" 9 "timeBodyGyroscopeMeanZ" 0.101275010682
"laying" 9 "timeBodyGyroscopeStandardDeviationX" -0.9422465098
"laying" 9 "timeBodyGyroscopeStandardDeviationY" -0.9266185314
"laying" 9 "timeBodyGyroscopeStandardDeviationZ" -0.9615953704
"laying" 9 "timeGravityAccelerationMagnitudeMean" -0.9308684376
"laying" 9 "timeGravityAccelerationMagnitudeStandardDeviation" -0.91512680016
"laying" 9 "timeGravityAccelerationMeanX" -0.5802528348
"laying" 9 "timeGravityAccelerationMeanY" -0.1191541962
"laying" 9 "timeGravityAccelerationMeanZ" 0.9578730416
"laying" 9 "timeGravityAccelerationStandardDeviationX" -0.9218210626
"laying" 9 "timeGravityAccelerationStandardDeviationY" -0.9699944882
"laying" 9 "timeGravityAccelerationStandardDeviationZ" -0.9712046902
"laying" 10 "frequencyBodyAccelerationJerkMeanX" -0.979014668793104
"laying" 10 "frequencyBodyAccelerationJerkMeanY" -0.968039173793103
"laying" 10 "frequencyBodyAccelerationJerkMeanZ" -0.972592212931034
"laying" 10 "frequencyBodyAccelerationJerkStandardDeviationX" -0.978904364137931
"laying" 10 "frequencyBodyAccelerationJerkStandardDeviationY" -0.968120692241379
"laying" 10 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.978582339137931
"laying" 10 "frequencyBodyAccelerationMagnitudeMean" -0.950848109137931
"laying" 10 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.944304974655172
"laying" 10 "frequencyBodyAccelerationMeanX" -0.96918420862069
"laying" 10 "frequencyBodyAccelerationMeanY" -0.954341849137931
"laying" 10 "frequencyBodyAccelerationMeanZ" -0.964300845172414
"laying" 10 "frequencyBodyAccelerationStandardDeviationX" -0.96796803862069
"laying" 10 "frequencyBodyAccelerationStandardDeviationY" -0.946229148258621
"laying" 10 "frequencyBodyAccelerationStandardDeviationZ" -0.959813667810345
"laying" 10 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.968561121551724
"laying" 10 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.965377553448276
"laying" 10 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.960976821551724
"laying" 10 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.960772875517241
"laying" 10 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.937692642586207
"laying" 10 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.933701315344828
"laying" 10 "frequencyBodyGyroscopeMeanX" -0.953793912068965
"laying" 10 "frequencyBodyGyroscopeMeanY" -0.954670034482759
"laying" 10 "frequencyBodyGyroscopeMeanZ" -0.969755777241379
"laying" 10 "frequencyBodyGyroscopeStandardDeviationX" -0.96454456637931
"laying" 10 "frequencyBodyGyroscopeStandardDeviationY" -0.953453496551724
"laying" 10 "frequencyBodyGyroscopeStandardDeviationZ" -0.975298797068965
"laying" 10 "timeBodyAccelerationJerkMagnitudeMean" -0.976234435172414
"laying" 10 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.967556980689655
"laying" 10 "timeBodyAccelerationJerkMeanX" 0.073815064487931
"laying" 10 "timeBodyAccelerationJerkMeanY" 0.015698997097069
"laying" 10 "timeBodyAccelerationJerkMeanZ" 0.00716689586275862
"laying" 10 "timeBodyAccelerationJerkStandardDeviationX" -0.978007466724138
"laying" 10 "timeBodyAccelerationJerkStandardDeviationY" -0.966930793448276
"laying" 10 "timeBodyAccelerationJerkStandardDeviationZ" -0.976256662586207
"laying" 10 "timeBodyAccelerationMagnitudeMean" -0.956781819655172
"laying" 10 "timeBodyAccelerationMagnitudeStandardDeviation" -0.940301654482759
"laying" 10 "timeBodyAccelerationMeanX" 0.280230574137931
"laying" 10 "timeBodyAccelerationMeanY" -0.024294484137931
"laying" 10 "timeBodyAccelerationMeanZ" -0.117168642362069
"laying" 10 "timeBodyAccelerationStandardDeviationX" -0.968283685
"laying" 10 "timeBodyAccelerationStandardDeviationY" -0.946454302068966
"laying" 10 "timeBodyAccelerationStandardDeviationZ" -0.95947148637931
"laying" 10 "timeBodyGyroscopeJerkMagnitudeMean" -0.970830848965517
"laying" 10 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.959632931551724
"laying" 10 "timeBodyGyroscopeJerkMeanX" -0.100308254413793
"laying" 10 "timeBodyGyroscopeJerkMeanY" -0.0388797920413793
"laying" 10 "timeBodyGyroscopeJerkMeanZ" -0.0590744912758621
"laying" 10 "timeBodyGyroscopeJerkStandardDeviationX" -0.965900578103448
"laying" 10 "timeBodyGyroscopeJerkStandardDeviationY" -0.966621040344828
"laying" 10 "timeBodyGyroscopeJerkStandardDeviationZ" -0.983949302758621
"laying" 10 "timeBodyGyroscopeMagnitudeMean" -0.937590998793103
"laying" 10 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.927471165517241
"laying" 10 "timeBodyGyroscopeMeanX" -0.019555937162069
"laying" 10 "timeBodyGyroscopeMeanY" -0.0770325657265517
"laying" 10 "timeBodyGyroscopeMeanZ" 0.104720478344828
"laying" 10 "timeBodyGyroscopeStandardDeviationX" -0.961713199827586
"laying" 10 "timeBodyGyroscopeStandardDeviationY" -0.953660207586207
"laying" 10 "timeBodyGyroscopeStandardDeviationZ" -0.971940597413793
"laying" 10 "timeGravityAccelerationMagnitudeMean" -0.956781819655172
"laying" 10 "timeGravityAccelerationMagnitudeStandardDeviation" -0.940301654482759
"laying" 10 "timeGravityAccelerationMeanX" -0.453069737586207
"laying" 10 "timeGravityAccelerationMeanY" -0.139297681034483
